feature,importance
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,0.0
PREV_NAME_YIELD_GROUP_XNA_MEAN,1.5015188e-05
PREV_NAME_YIELD_GROUP_high_MEAN,0.061801404
PREV_NAME_YIELD_GROUP_low_action_MEAN,0.0
PREV_NAME_YIELD_GROUP_low_normal_MEAN,0.00045880678
PREV_NAME_YIELD_GROUP_middle_MEAN,0.00012422714
PREV_PRODUCT_COMBINATION_Card Street_MEAN,0.0
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash Street_ high_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash Street_ low_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash Street_ middle_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash X-Sell_ high_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash X-Sell_ low_MEAN,0.00054123456
PREV_PRODUCT_COMBINATION_Cash X-Sell_ middle_MEAN,0.00082741637
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,0.00050635415
PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,0.0005368838
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,0.0005244186
PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,0.0
APPROVED_AMT_APPLICATION_MIN,6.3902894e-06
APPROVED_AMT_APPLICATION_MAX,9.170355e-05
APPROVED_AMT_APPLICATION_MEAN,0.0
APPROVED_APP_CREDIT_PERC_VAR,0.0
APPROVED_DAYS_DECISION_MAX,0.0050290297
APPROVED_CNT_PAYMENT_MEAN,0.06434971
APPROVED_CNT_PAYMENT_SUM,0.006551826
REFUSED_AMT_ANNUITY_MIN,0.0012512857
REFUSED_AMT_ANNUITY_MAX,0.0
REFUSED_AMT_APPLICATION_MIN,0.0012395764
REFUSED_AMT_APPLICATION_MAX,0.0019744202
REFUSED_APP_CREDIT_PERC_MIN,0.0
REFUSED_APP_CREDIT_PERC_MAX,0.051545013
REFUSED_APP_CREDIT_PERC_MEAN,0.0
REFUSED_HOUR_APPR_PROCESS_START_MIN,0.0
REFUSED_HOUR_APPR_PROCESS_START_MAX,0.0
REFUSED_DAYS_DECISION_MIN,0.0
REFUSED_DAYS_DECISION_MAX,0.0017231383
REFUSED_CNT_PAYMENT_MEAN,0.0
