feature,importance
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,6.1839123e-06
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,0.0
PREV_NAME_YIELD_GROUP_XNA_MEAN,0.0
PREV_NAME_YIELD_GROUP_high_MEAN,0.06655705
PREV_NAME_YIELD_GROUP_low_action_MEAN,0.0
PREV_NAME_YIELD_GROUP_low_normal_MEAN,0.00073280337
PREV_NAME_YIELD_GROUP_middle_MEAN,1.6133892e-05
PREV_PRODUCT_COMBINATION_Card Street_MEAN,0.0
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash Street_ high_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash Street_ low_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash Street_ middle_MEAN,0.0016381708
PREV_PRODUCT_COMBINATION_Cash X-Sell_ high_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash X-Sell_ low_MEAN,0.007945959
PREV_PRODUCT_COMBINATION_Cash X-Sell_ middle_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,0.0
APPROVED_AMT_APPLICATION_MIN,0.0024018306
APPROVED_AMT_APPLICATION_MAX,3.0330488e-05
APPROVED_AMT_APPLICATION_MEAN,7.553593e-05
APPROVED_APP_CREDIT_PERC_VAR,0.006102152
APPROVED_DAYS_DECISION_MAX,0.0011557862
APPROVED_CNT_PAYMENT_MEAN,0.06580212
APPROVED_CNT_PAYMENT_SUM,9.402369e-06
REFUSED_AMT_ANNUITY_MIN,0.002508395
REFUSED_AMT_ANNUITY_MAX,0.0
REFUSED_AMT_APPLICATION_MIN,0.0021285869
REFUSED_AMT_APPLICATION_MAX,0.0
REFUSED_APP_CREDIT_PERC_MIN,0.0017919323
REFUSED_APP_CREDIT_PERC_MAX,0.0
REFUSED_APP_CREDIT_PERC_MEAN,0.0
REFUSED_HOUR_APPR_PROCESS_START_MIN,0.0
REFUSED_HOUR_APPR_PROCESS_START_MAX,0.0006043761
REFUSED_DAYS_DECISION_MIN,0.002428878
REFUSED_DAYS_DECISION_MAX,0.001423619
REFUSED_CNT_PAYMENT_MEAN,0.00019698174
REFUSED_CNT_PAYMENT_SUM,0.0
POS_MONTHS_BALANCE_MAX,0.00035797805
POS_MONTHS_BALANCE_MEAN,0.0014561873
POS_MONTHS_BALANCE_SIZE,0.0
POS_SK_DPD_MAX,0.0
POS_SK_DPD_DEF_MAX,0.0012029727
POS_NAME_CONTRACT_STATUS_Active_MEAN,0.0006600797
POS_NAME_CONTRACT_STATUS_Completed_MEAN,0.00012185705
POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Signed_MEAN,0.00024645266
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,0.00017256696
INSTAL_DPD_MAX,0.00012433669
INSTAL_DPD_MEAN,1.0140299e-05
INSTAL_DPD_SUM,0.0
INSTAL_DBD_MAX,0.0
INSTAL_DBD_MEAN,7.4202126e-06
INSTAL_DBD_SUM,0.0
INSTAL_PAYMENT_PERC_MAX,0.0
INSTAL_PAYMENT_PERC_MEAN,0.0
